two-channel video installation
lithograph, screenprint, etching and relief on paper
lithograph, screenprint, etching, aquatint, relief and engraving on paper
lithograph, screenprint, etching, aquatint and relief on paper
enamel on steel sign
enamel on steel sign
lithograph, screenprint, etching, aquatint and relief on paper
lithograph, screenprint, etching, aquatint, relief, engraving and stamping on pa
lithograph, screenprint, etching, aquatint, relief and stamping on paper
lithograph, screenprint, etching, aquatint, relief and stamping on paper
lithograph, screenprint, etching, aquatint, relief and engraving on paper
lithograph, etching, aquatint, relief and stamping on paper
lithograph, screenprint, etching, aquatint and relief on paper
lithograph, screenprint, etching, aquatint, relief, mezzotint and engraving on p
lithograph, screenprint, etching, aquatint and relief on paper
etching, aquatint, relief and stamping on paper
lithograph, etching, aquatint, relief, stamping and screenprint on paper
lithograph, etching, relief, aquatint, engraving and screenprint on paper
screenprint, lithograph, etching, aquatint, relief and collagraph on paper
relief, screenprint, etching, aquatint, lithograph and engraving on paper
lithograph, etching, aquatint, relief and collagraph on paper
lithograph, etching, aquatint, relief and screenprint on paper
lithograph, etching, aquatint and relief on paper
lithograph and screenprint on paper
hand colored etching, aquatint, relief, engraving, screenprint and stencil on pa
etching, aquatint, relief, screenprint, drypoint, carborundum engraving on paper
etching, aquatint and relief on paper
etching, aquatint, relief and carborundum on paper
etching, aquatint, relief and carborundum on paper
etching, aquatint, relief, drypoint and carborundum on paper
etching, aquatint and relief on paper
etching, aquatint and relief on paper
etching, aquatint and relief on paper
etching, aquatint and relief on paper
etchng, aquatint, relief and engraving on paper
etching, screenprint and relief on paper
relief on paper
relief and woodcut on paper
relief and engraving on paper
etching on paper
etching on paper
etching and relief on paper
oil on homosote panel
lithograph
oil on canvas
oil on board
graphite on paper
oil on canvas
color woodblock with gouache (?)
archival pigment print
archival pigment print
etching and aquatint on wove paper
etching on wove paper
serigraph on paper
ink on wove paper
monoprint
oil on canvas
graphite and chalk on laid paper
pencil on laid rice paper
pencil on laid rice paper
etching on laid paper
pen, ink, ink wash on tan wove paper
lithograph
dye transfer print on paper
dye transfer print on single weight paper
chromogenic print
oil on canvas
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
twelve gelatin silver prints on Ilford Galerie paper
toned gelatin silver print
toned gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
oil on paper board
line etching with Chine collé
line etching with tone
bronze
bronze
gelatin silver print on [   ]ght paper
watercolor, ink on wove paper
photogravure on Japanese vellum
magazine (four pages)
magazine (four pages)
magazine (four pages)
magazine (four pages)
magazine (four pages)
magazine (four pages)
magazine (four pages)
magazine
magazine
magazine
magazine
magazine
magazine
magazine
magazine ( five pages)
magazine ( five pages)
magazine ( five pages)
magazine ( five pages)
magazine ( five pages)
magazine
magazine
magazine
magazine
eleven magazines
photogravure on tissue
bound volume of eleven photogravures on paper
bound volume of ten photogravures on paper
bound volume of eleven photogravures on paper
bound volume of twelve photogravures on paper
halftone on paper
halftone on paper
halftone on paper
halftone on paper
bound volume of fourteen photogravures
bound volume of ten photogravures on paper
photogravure on paper
photogravure on paper
photogravure on paper
bound volume of ten photogravures
bound volume of photogravures on paper
bound volume of eleven photogravures on paper
bound volume of fifteen photogravures on paper
bound volume of twelve photogravures on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
bound volume of twelve photogravures on paper
photogravure on tissue
photogravure on tissue
photogravure on tissue
photogravure on tissue
bound volume of nine photogravures on paper
bound volume of seventeen photogravures on paper
photogravure on tissue
bound volume of ten photogravures on paper
halftone
halftone
halftone
halftone
halftone
halftone
bound volume of photogravures on paper
bound volume of eleven photogravures on paper
bound volume of ten photogravures on paper
bound volume of fourteen photogravures on paper
photogravure on paper
no gravures on paper
bound volume of nine photogravures
bound volume of seven photogravures
bound volume of photogravures
bound volume of eight photogravures
bound volume of ten photogravures
bound volume of photogravures
bound volume with eight photogravures and one three-color half-tone reproduction
bound volume with three four-color half-tone reproductions
bound volume of eight photogravures
photogravure
photogravure
photogravure
oil on paper mounted on hardboard
oil on canvas
book
rattan cabinet, paper-mâché, wire lath, blue plastic suitcase handle, and oil on glass
two albumen prints mounted on studio card
albumen print
albumen print
copper, bronze, silver
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
oil on canvas
oil,acrylic,metal,cord,marble dust,paper
tempera on board
two albumen prints mounted on studio card
silverpoint on glazed heavy weight paper
oil on canvas
silver
silver
photogravure on paper
photogravure on tissue
photogravure on tissue
photogravure on paper
photogravure on paper
photogravure on tissue
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
photogravure on paper
gelatin silver print
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
twenty photogravures
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
photogravure
ten hand-pulled gravure prints made from original 10 x 13 inch glass plates
photogravure on tissue
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
four screenprints
platinum print
gelatin silver print
platinum print  on mounted on paper
platinum print on original signed multiple paper mount
oil on canvas
oil on canvas
oil on wood
oil on canvas
silver graphite and soil on paper
collage
etching on wove paper
oil on canvas
watercolor on wove paper
watercolor on wove paper
sand, graphite and paint on wood
pencil on wove paper
pencil on wove paper
pencil on wove paper
pencil on wove paper
pencil on wove paper
screenprint on wove paper
screenprint on wove paper
screen print on Arches 88 paper
ink sketch
ink sketch
pen, ink,ink wash, gouache on wove paper
pen,ink, ink wash, gouache on wove paper
pen, ink, ink wash on tan wove paper
oil on canvas 
oil on canvas
oil on panel
etching and aquatint on paper
drypoint, aquatint and watercolor on paper
drypoint and watercolor on paper
drypoint and watercolor on paper
drypoint and watercolor on paper
tile and oil on wood
wood and wood shavings
woodcut on paper
woodcut on paper
woodcut on paper
woodcut on paper
colored pulp and woodcut on paper
lithograph, woodcut and etching on paper
lithograph, woodcut and etching on paper
lithograph, woodcut, etching and foil stamping on paper
hand colored screenprint, relief and embossing on paper
vintage gelatin silver print
oil on canvas
pastel on wove paper
twelve screenprints
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
soft-ground etching on laid paper
oil on canvas
oil on canvas
lithograph on wove paper
ink on wove paper
silver
silver
silver
gelatin silver print
vintage gelatin silver print
gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
gelatin silver print
screenprint and photolithograph
pewter
bronze
lithograph on wove paper
oil on wood
stoneware, ash glaze
ink gouache on wove paper
oil on canvas
oil on board
oil on canvas
charcoal and graphite on paper
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
etching on paper
etching with all over aquatint on paper
lithograph on wove paper
lithograph on wove paper
gelatin silver print
photograph on paper
oil on canvas
mixed media
silver
woodcut, etching and aquatint on paper
hand colored woodcut, etching and aquatint on paper
hand colored woodcut, etching and aquatint on paper
hand colored woodcut, etching and aquatint on paper
mixed media on canvas
acrylic on illustration board
gelatin silver print
oil and resin on canvas, glue lined
oil on canvas
oil on canvas
oil on canvas
oil on canvas
oil on canvas
oil on canvas
oil on canvas
acrylic on canvas
collage, acrylic, graphite on paper
collage, lithographic graphite on paper
collage, acrylic, graphite on paper
collage, acrylic, graphite on paper
lithograph
lithograph, collage on paper
lithograph
lithograph
lithograph
lithograph and graphite
lithograph and graphite
lithograph and graphite
lithograph and graphite
lithograph and graphite
lithograph and graphite
lithograph
gelatin silver print on single weight paper
gelatin silver print on paper
gelatin silver print
gelatin silver print
gelatin silver print on paper
gelatin silver print
gelatin silver print
gelatin silver print
silver
silver
oil on canvas
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
lithograph on paper
acrylic on birch plywood
oil on canvas
two albumen prints mounted on studio card
oil on canvas
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print
toned gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
acrylic on wove paper
cibachrome
pigment inkjet print
two albumen prints mounted on studio card
two albumen prints mounted on studio card
charcoal, pastel, ink, oil based marker
watercolor, ink was on laid paper
gelatin silver print
silver, fire gilt interior
Favrile glass
Favrile glass
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
oil on canvas mounted on masonite
etching on laid paper
ink wash, gouache, pencil on wove paper
pen, ink, ink wash,gouache on wove paper
tempera on paper mounted on board
tempera on paper mounted on board
gouache on rice paper
tempera on paper mounted on board
watercolor on Japanese paper
painted sandstone
plaster imprint
hemp leaves, acrylic, and resin on wood panel
oil on canvas
egg tempera on gesso panel
graphite on paper
graphite and watercolor on heavy weight wove paper
graphite, chalk, and wash on paper
drawing
drawing
graphite and wash on paper
drawing
drawing
drawing
graphite on paper
drawing
drawing
drawing
graphite on paper
graphite and wash on paper
graphite on paper
graphite and conté crayon on vellum
graphite on vellum
graphite, chalk, wash and ink on paper
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paperboard
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on vellum
drawing
graphite and wash on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite, chalk and wash on paper
drawing
drawing
drawing
drawing
drawing
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
graphite, transparent and opaque watercolor on paper
colored pencil, graphite and wash on paper
drawing
drawing
graphite and chalk on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite and chalk on paper
drawing
drawing
drawing
drawing
graphite on paper
ink chalk and wash on paper
ink and wash on paper
chalk and wash on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite, chalk and wash on paper
drawing
drawing
graphite and watercolor on brown paper
drawing
drawing
graphite on paper
graphite on paper
graphite and wash on paper
graphite on paper
drawing
drawing
graphite on paper
graphite on paper
graphite on paper
graphite on paper with red pigment on verso
graphite on paper
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite on paper
wash on paper
wash on paper
graphite and conté crayon on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
graphite, conté crayon, pastel, and ink on paper
colored pencil and graphite on paper
graphite on paper
graphite on paper
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
drawing
two hundred twenty-seven mixed media on paper
incorporated color coupler print on paper
incorp. color coupler print on paper
bronze w/marble base
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
lithograph
lithograph
lithograph
bronze
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
etching
lithograph
lithograph
lithograph
lithograph
aluminum, glass and wood
two albumen prints mounted on studio card
two albumen prints mounted on studio card
mixed woods
fir
crayon on wove paper
crayon on wove paper
lithograph on wove paper
wood
lithograph on wove paper
vintage gelatin silver print
acrylic on canvas (receipt says oil)
gelatin silver print
selenium toned gelatin silver print
chromogenic process color print
gelatin silver print
gelatin silver print
ink, watercolor, gouache, pencil on wove paper
ink, Chinese white crayon on wove paper
watercolor
charcoal, pastel, pencil on wove paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print
gelatin silver print
watercolor
watercolor
silver
silver
silver
silkscreen on folded wove paper with envelope
drawing
oil on canvas
ink and ink wash on laid paper
mixed media on paper
stainless steel rods, electric motor, vibrator, electronic stroboscopic light an
watercolor and crayon on wove paper
oil on canvas
toned gelatin silver print, watercolor, paper applique
ink and watercolor on hvy.wt.wove paper
watercolor
screenprint printed in cadmium yellow on Hayle Mill handmade paper
oil on canvas
oil on canvas
oil on canvas mounted on panel
etching on laid paper
etching on laid paper
etching on laid paper
etching on laid paper
etching on laid paper
etching on laid paper
etching on wove paper
etching on wove paper
etching on wove paper
etching and aquatint on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
etching on wove paper
oil on board
oil on wood
oil on canvas
charcoal on paper
aquatint, soft-ground etching and spit-bite etching on Rives BFK paper
lithograph on paper
woodcut on wove paper
woodcut on wove paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print
gelatin silver print on paper
gelatin silver print
gelatin silver print
copy gelatin silver print
copy gelatin silver print
gelatin silver print
vintage waxed platinum print
oil on canvas
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
vintage gelatin silver print
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
screenprint on wove paper
screenprint on wove paper
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
vintage gelatin silver print
watercolor over graphite on wove paper
silver
watercolor laid paper mounted on laid
halftone photogravure on paper
hand pulled gravure
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
hand pulled gravure print
fifty hand-pulled gravure prints
lithograph
watercolor, pastel on wove paper
etching
watercolor and pastel on illustration board
charcoal and chalk on wove paper
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
twenty c-prints
bound volume
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on weight paper
gelatin silver print on paper
gelatin silver print
chalk
oil on wood
color silkscreen on laid paper
paper laminated on cardboard, bound
paper laminated on cardboard, bound
silver
silver
silver
gouache and paper collage
lithograph on wove paper
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief hand printed on Fabriano Rosaspina paper
relief handprinted on Fabriano Rosaspina paper
relief hand printed on Fabriano Rosaspina paper
relief hand-painted on Fabriano Rosaspina paper
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief hndprntd on FabrianoRosaspina pap
relief handprinted on FabrianoRosaspina paper
bronze
white maple, oak, and granite
oil on canvas
etching on laid paper
oil on canvas
tempera on canvas mounted on board
oil on board
charcoal and white chalk on paper
oil on canvas
charcoal and white gouache on paper
lithograph with hand-applied watercolor on paper
lithograph on paper
lithograph on paper
ink, crayon on wove paper
gelatin silver print
fabric
fabric
balsam, painted plywood and tissue paper
painted plywood
painted balsam, plywood, tissue paper
oil on panel
graphite on tissue paper
graphite on tissue paper
etching on wove paper
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
offset lithograph with screenprint
fifteen offset lithographs with screenprints
video, on DVD and digital beta master, (Run time: 13 minutes, 22 seconds.) Original music by Alicia and Jason Moran.
two albumen prints mounted on studio card
oil on canvas mounted on board
pen, ink, and crayon on wove paper mounted on cardboard
graphite on wove paper
graphite on wove paper
graphite on wove paper mounted on cardboard
pen, ink, and graphite on wove paper
graphite on wove paper
pen, ink, and graphite on wove paper
ink and crayon on illustration board
graphite on paper
offset lithograph on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
ink, watercolor and graphite on wove paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
collotype photogravure of a drawing on paper
watercolor, pencil on wove paper
watercolor, pencil on wove paper
watercolor and pen on paper
watercolor on paper
woodcut on wove paper
woodblock print on paper
oil on canvas
oil on canvas
watercolor on heavy weight wove paper
two albumen prints mounted on studio card
oil on panel
two albumen prints mounted on studio card
pencil on tan wove paper
film strip printed on Plexiglas stand
screenprint on wove paper
acrylic on canvas [primed linen]
screenprint on Lenox Museum Board
screenprint on wove paper
eight offset lithographs in a clear acrylic folder 
screenprint
offset lithograph on silver coated paper
screenprint
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
screenprint with Teletype text
portfolio of eleven screenprints with eleven pages of Teletype text by Phillip Greer
offset lithograph
lithograph
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor ER
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor 2
Polacolor ER
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor ER
Polacolor Type 108
Polacolor 2
Polacolor 2
Polacolor Type 108
Polacolor 2
Polacolor ER
Polacolor 2
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
Polacolor Type 108
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
gelatin silver print
black and white print
gelatin silver print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
black and white print
one hundred fifty-four Polaroids and black and white prints
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
screenprint on wove paper
ten screenprints on wove paper
screenprint on paper
screenprint on paper
screenprint on Lenox Museum Board
screenprint on Lenox Museum Board
screenprint on Lenox Museum Board
screenprint and diamond dust on Lenox Museum Board
screenprint and diamond dust on Lenox Museum Board
screenprint on Lenox Museum Board
Belgian marble
heart-wood ebony
bronze
cor-ten steel
salt print  on mounted on wove paper
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen carte-de-visite
albumen print mounted on photographer's studio card
salt print
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
salt print mounted on board
salt print
albumen print
albumen print
drypoint on wove paper
gelatin silver print
gelatin silver print
oil on canvas
wood engraving on wove paper
wood engraving on laid paper
pencil
pencil
pencil
graphite on paper
pencil
pencil
pencil
oil on canvas
two albumen prints mounted on studio card
albumen print mounted on board
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
mammoth-plate albumen print
albumen print
albumen print
albumen print
two albumen prints mounted on studio card
albumen print
albumen print
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
mammoth-plate albumen print
mammoth-plate albumen print
mammoth-plate albumen print
photogravure on tissue
photogravure on paper
halftone on paper
halftone on paper
oil on canvas
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
two gelatin silver prints
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
photogravure on tissue
photogravure on tissue
photogravure on tissue
photogravure on tissue
photogravure on tissue
pencil, chalk on grey wove paper
pencil, chalk on grey wove paper
oil on canvas
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
lithograph on wove paper
ink on wove paper
ink, wash, and graphite on wove paper
two albumen prints mounted on studio card
cherry wood
vintage gelatin silver print on double weight paper
four gelatin silver prints mounted on board
Polacolor ER photograph
Polaroid print
20 x 24 Polaroids, work in five parts
20 x 24 Polaroids, work in five parts
20 x 24 Polaroids, work in five parts
20 x 24 Polaroids, work in five parts
20 x 24 Polaroids, work in five parts
20 x 24 Polaroids, work in five parts
polaroid
bronze
fountain pen ink on graph paper
bronze
oil on canvas
oil on canvas mounted on panel
oil on wood panel
oil on canvas
oil on canvas
oil on canvas
oil on canvas
pencil on tan wove paper
gelatin silver print
gelatin silver print on eight paper
gelatin silver print on ght paper
gelatin silver print on single weight paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
two albumen prints mounted on studio card
gelatin silver print
gelatin silver print
gelatin silver print
three gelatin silver prints (triptych)
toned gelatin silver print
chromogenic print mounted on plexiglass
watercolor, gouache on wove paper
color linoleum cut print
offset print of linoleum cut
linoleum cut print
pencil, crayon on wove paper
gelatin silver print
produce stickers and archival tape on paper
ink and graphite on illustration board
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
lithograph on wove paper
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
cibachrome print
twelve cibachrome prints (One Diptych - S & SA)
crayon, ink, opaque white on wove paper
screenprint
six color screenprinted in water based inks on somerset bright 500 gsm paper
printed vacuum-formed plexiglas
graphite on paper
lithograph
lithograph
oil on canvas
oil on canvas
graphite on laid paper
ink on laid paper
sepia ink on laid paper
sepia ink, wash on laid paper
oil and crayon on canvas
iron gall ink, opaque watercolor, and chalk on laid paper
etching on laid paper
etching on laid paper
etching on laid paper
etching on wove paper
etching on laid paper
worked wool on wool ground
color lithograph
lithograph on wove paper
mold blown glass
mold blown glass
gelatin silver print on paper
vintage gelatin silver print
gelatin silver print
silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
oil and egg tempera on canvas
steel and concrete
color linoleum block print on rice paper
albumen print
graphite and charcoal on wove paper
chalk and pastel on wove paper
oil on canvas mounted on masonite
lithograph on wove paper
lithograph on laid paper
etching on wove paper
etching on wove paper
lithograph, touche, and crayon on wove paper
etching on laid paper
etching on laid paper
etching on wove paper
lithograph on wove paper
etching on wove paper
lithograph on paper
etching
oil on canvas
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
photogravure on tissue
photogravure on tissue
photogravure on tissue
colored halftone on tissue
colored halftone on paper
photogravure on tissue
photogravure on tissue
photogravure on tissue
photogravure on tissue
photogravure on tissue
vintage waxed platinum print
pen, ink, pencil on wove paper
pen, ink, pencil on wove paper
pen, ink, pencil on wove paper
pen, ink, pencil on wove paper
pen, ink, pencil on wove paper
pen and ink
pen, ink, pencil on wove paper
lithograph on wove paper
salt print
salt print mounted on wove paper
salt print
salt print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
